&,-l -> <1>,<2>,cd	confidence:0.8136645962732919
cd,grep,ll,vi -> <2>	confidence:0.975
<2>,grep,ll,vi -> cd	confidence:0.9936305732484076
grep,ll,vi -> <2>,cd	confidence:0.9629629629629629
cd,grep,ls,rm -> <2>	confidence:0.9080459770114943
<2>,grep,ls,rm -> cd	confidence:0.9753086419753086
grep,ls,rm -> <2>,cd	confidence:0.8633879781420765
cd,grep,ls,vi -> <2>	confidence:0.9255813953488372
<2>,grep,ls,vi -> cd	confidence:0.9851485148514851
grep,ls,vi -> <2>,cd	confidence:0.908675799086758
<2>,grep,ls,| -> cd	confidence:0.9765625
cd,grep,mv,rm -> <2>	confidence:1.0
<2>,grep,mv,rm -> cd	confidence:0.9911504424778761
grep,mv,rm -> <2>,cd	confidence:0.9911504424778761
cd,grep,mv,vi -> <2>	confidence:1.0
<2>,grep,mv,vi -> cd	confidence:0.9924812030075187
grep,mv,vi -> <2>,cd	confidence:0.9924812030075187
grep,mv -> <2>,cd,vi	confidence:0.8198757763975155
<2>,grep,mv -> cd,vi	confidence:0.8198757763975155
cd,grep,mv -> <2>,vi	confidence:0.825
<2>,cd,grep,mv -> vi	confidence:0.825
cd,grep,rm,vi -> <2>	confidence:0.9427083333333334
<2>,grep,rm,vi -> cd	confidence:0.9836956521739131
grep,rm,vi -> <2>,cd	confidence:0.923469387755102
cd,grep,vi,| -> <2>	confidence:0.8846153846153846
<2>,grep,vi,| -> cd	confidence:0.9787234042553191
grep,vi,| -> <2>,cd	confidence:0.8571428571428571
cd,k,ll,m -> <2>	confidence:0.8737864077669902
<2>,k,ll,m -> cd	confidence:0.9782608695652174
k,ll,m -> <2>,cd	confidence:0.8571428571428571
<2>,cd,k,m -> ll	confidence:0.994475138121547
cd,k,m -> <2>,ll	confidence:0.8653846153846154
<2>,k,m -> cd,ll	confidence:0.967741935483871
k,m -> <2>,cd,ll	confidence:0.8372093023255814
cd,k,ll,man -> <2>	confidence:0.9327731092436975
<2>,k,ll,man -> cd	confidence:0.9910714285714286
k,ll,man -> <2>,cd	confidence:0.9173553719008265
<2>,cd,k,man -> ll	confidence:1.0
cd,k,man -> <2>,ll	confidence:0.925
<2>,k,man -> cd,ll	confidence:0.9652173913043478
k,man -> <2>,cd,ll	confidence:0.888
cd,k,ll,rm -> <2>	confidence:0.9113924050632911
<2>,k,ll,rm -> cd	confidence:0.972972972972973
k,ll,rm -> <2>,cd	confidence:0.8834355828220859
<2>,cd,k,rm -> ll	confidence:1.0
cd,k,rm -> <2>,ll	confidence:0.9113924050632911
<2>,k,rm -> cd,ll	confidence:0.972972972972973
k,rm -> <2>,cd,ll	confidence:0.8780487804878049
cd,k,ll,vi -> <2>	confidence:0.9090909090909091
<2>,k,ll,vi -> cd	confidence:0.9790209790209791
k,ll,vi -> <2>,cd	confidence:0.89171974522293
<2>,cd,k,vi -> ll	confidence:0.9929078014184397
cd,k,vi -> <2>,ll	confidence:0.9032258064516129
<2>,k,vi -> cd,ll	confidence:0.9523809523809523
k,vi -> <2>,cd,ll	confidence:0.8695652173913043
cd,k,ll,z -> <2>	confidence:0.8114035087719298
<2>,k,ll,z -> cd	confidence:0.9788359788359788
<2>,cd,k,z -> ll	confidence:0.9840425531914894
<2>,k,z -> cd,ll	confidence:0.9296482412060302
cd,k,m,z -> <2>	confidence:0.8759124087591241
<2>,k,m,z -> cd	confidence:0.96
k,m,z -> <2>,cd	confidence:0.8391608391608392
cd,ll,ls,mv -> <2>	confidence:1.0
<2>,ll,ls,mv -> cd	confidence:1.0
ll,ls,mv -> <2>,cd	confidence:1.0
cd,ll,ls,rm -> <2>	confidence:0.8956043956043956
<2>,ll,ls,rm -> cd	confidence:1.0
ll,ls,rm -> <2>,cd	confidence:0.8716577540106952
cd,ll,ls,vi -> <2>	confidence:0.8435754189944135
<2>,ll,ls,vi -> cd	confidence:1.0
ll,ls,vi -> <2>,cd	confidence:0.8435754189944135
cd,ll,m,man -> <2>	confidence:0.9112903225806451
<2>,ll,m,man -> cd	confidence:0.9741379310344828
ll,m,man -> <2>,cd	confidence:0.889763779527559
<2>,cd,m,man -> ll	confidence:0.9658119658119658
cd,m,man -> <2>,ll	confidence:0.8828125
<2>,m,man -> cd,ll	confidence:0.9338842975206612
m,man -> <2>,cd,ll	confidence:0.849624060150376
cd,ll,m,mv -> <2>	confidence:1.0
<2>,ll,m,mv -> cd	confidence:0.9701492537313433
ll,m,mv -> <2>,cd	confidence:0.9701492537313433
<2>,cd,m,mv -> ll	confidence:0.8904109589041096
cd,m,mv -> <2>,ll	confidence:0.8904109589041096
<2>,m,mv -> cd,ll	confidence:0.8496732026143791
m,mv -> <2>,cd,ll	confidence:0.8496732026143791
cd,ll,m,rm -> <2>	confidence:0.9101123595505618
<2>,ll,m,rm -> cd	confidence:0.9818181818181818
ll,m,rm -> <2>,cd	confidence:0.8950276243093923
<2>,cd,m,rm -> ll	confidence:0.8663101604278075
<2>,m,rm -> cd,ll	confidence:0.84375
cd,ll,m,vi -> <2>	confidence:0.875
<2>,ll,m,vi -> cd	confidence:0.9746835443037974
ll,m,vi -> <2>,cd	confidence:0.8555555555555555
<2>,cd,m,vi -> ll	confidence:0.9447852760736196
cd,m,vi -> <2>,ll	confidence:0.8148148148148148
<2>,m,vi -> cd,ll	confidence:0.9058823529411765
<2>,ll,m,z -> cd	confidence:0.9675324675324676
<2>,cd,m,z -> ll	confidence:0.93125
<2>,m,z -> cd,ll	confidence:0.8465909090909091
cd,ll,man,rm -> <2>	confidence:0.9583333333333334
<2>,ll,man,rm -> cd	confidence:0.9857142857142858
ll,man,rm -> <2>,cd	confidence:0.9387755102040817
cd,ll,man,vi -> <2>	confidence:0.9182389937106918
<2>,ll,man,vi -> cd	confidence:0.9733333333333334
ll,man,vi -> <2>,cd	confidence:0.8957055214723927
cd,ll,mv,rm -> <2>	confidence:0.9950248756218906
<2>,ll,mv,rm -> cd	confidence:0.9900990099009901
ll,mv,rm -> <2>,cd	confidence:0.9852216748768473
cd,ll,mv,vi -> <2>	confidence:1.0
<2>,ll,mv,vi -> cd	confidence:0.9801980198019802
ll,mv,vi -> <2>,cd	confidence:0.9801980198019802
cd,ll,rm,vi -> <2>	confidence:0.9039145907473309
<2>,ll,rm,vi -> cd	confidence:0.9844961240310077
ll,rm,vi -> <2>,cd	confidence:0.8881118881118881
cd,ll,rm,| -> <2>	confidence:0.95
<2>,ll,rm,| -> cd	confidence:1.0
ll,rm,| -> <2>,cd	confidence:0.9421487603305785
<2>,ll,vi,z -> cd	confidence:0.967479674796748
<2>,cd,vi,z -> ll	confidence:0.8321678321678322
cd,ll,vi,| -> <2>	confidence:0.9264705882352942
<2>,ll,vi,| -> cd	confidence:0.9921259842519685
ll,vi,| -> <2>,cd	confidence:0.9130434782608695
<2>,ls,mail,vi -> cd	confidence:0.9183673469387755
<2>,cd,mail,vi -> ls	confidence:0.9712230215827338
<2>,mail,vi -> cd,ls	confidence:0.8709677419354839
cd,ls,make,rm -> <2>	confidence:0.8791946308724832
<2>,ls,make,rm -> cd	confidence:0.9924242424242424
ls,make,rm -> <2>,cd	confidence:0.8733333333333333
cd,ls,make,vi -> <2>	confidence:0.8661971830985915
<2>,ls,make,vi -> cd	confidence:0.9919354838709677
ls,make,vi -> <2>,cd	confidence:0.8601398601398601
cd,ls,mkdir,mv -> <2>	confidence:1.0
<2>,ls,mkdir,mv -> cd	confidence:0.9864864864864865
ls,mkdir,mv -> <2>,cd	confidence:0.9864864864864865
<2>,cd,mkdir,mv -> ls	confidence:0.9419354838709677
cd,mkdir,mv -> <2>,ls	confidence:0.9419354838709677
<2>,mkdir,mv -> cd,ls	confidence:0.9299363057324841
mkdir,mv -> <2>,cd,ls	confidence:0.9299363057324841
cd,ls,mkdir,rm -> <2>	confidence:0.9918032786885246
<2>,ls,mkdir,rm -> cd	confidence:0.983739837398374
ls,mkdir,rm -> <2>,cd	confidence:0.968
<2>,cd,mkdir,rm -> ls	confidence:0.952755905511811
cd,mkdir,rm -> <2>,ls	confidence:0.937984496124031
<2>,mkdir,rm -> cd,ls	confidence:0.937984496124031
mkdir,rm -> <2>,cd,ls	confidence:0.9166666666666666
cd,ls,mkdir,vi -> <2>	confidence:0.959349593495935
<2>,ls,mkdir,vi -> cd	confidence:0.9833333333333333
ls,mkdir,vi -> <2>,cd	confidence:0.9291338582677166
<2>,cd,mkdir,vi -> ls	confidence:0.9007633587786259
cd,mkdir,vi -> <2>,ls	confidence:0.8613138686131386
<2>,mkdir,vi -> cd,ls	confidence:0.8872180451127819
mkdir,vi -> <2>,cd,ls	confidence:0.8309859154929577
cd,ls,more,mv -> <2>	confidence:0.9940476190476191
<2>,ls,more,mv -> cd	confidence:0.9709302325581395
ls,more,mv -> <2>,cd	confidence:0.9653179190751445
<2>,cd,more,mv -> ls	confidence:0.9940476190476191
cd,more,mv -> <2>,ls	confidence:0.9881656804733728
<2>,more,mv -> cd,ls	confidence:0.9597701149425287
more,mv -> <2>,cd,ls	confidence:0.9542857142857143
<2>,ls,more,rm -> cd	confidence:0.9572649572649573
<2>,cd,more,rm -> ls	confidence:0.9824561403508771
<2>,more,rm -> cd,ls	confidence:0.9372384937238494
<2>,ls,more,vi -> cd	confidence:0.97265625
<2>,cd,more,vi -> ls	confidence:0.97265625
<2>,more,vi -> cd,ls	confidence:0.939622641509434
<2>,ls,more,| -> cd	confidence:0.9632352941176471
<2>,cd,more,| -> ls	confidence:0.9703703703703703
<2>,more,| -> cd,ls	confidence:0.916083916083916
cd,ls,mv,rm -> <2>	confidence:0.997275204359673
<2>,ls,mv,rm -> cd	confidence:0.9656992084432717
ls,mv,rm -> <2>,cd	confidence:0.9631578947368421
cd,ls,mv,vi -> <2>	confidence:0.9970149253731343
<2>,ls,mv,vi -> cd	confidence:0.9570200573065902
ls,mv,vi -> <2>,cd	confidence:0.9542857142857143
cd,ls,mv,| -> <2>	confidence:0.9927007299270073
<2>,ls,mv,| -> cd	confidence:0.9927007299270073
ls,mv,| -> <2>,cd	confidence:0.9855072463768116
cd,ls,pwd,vi -> <2>	confidence:0.852112676056338
<2>,ls,pwd,vi -> cd	confidence:1.0
ls,pwd,vi -> <2>,cd	confidence:0.8461538461538461
<2>,ls,rm,vi -> cd	confidence:0.9584352078239609
cd,ls,rm,| -> <2>	confidence:0.8232323232323232
<2>,ls,rm,| -> cd	confidence:0.9760479041916168
<2>,ls,vi,| -> cd	confidence:0.9829545454545454
cd,make,rm,vi -> <2>	confidence:0.89375
<2>,make,rm,vi -> cd	confidence:0.9930555555555556
make,rm,vi -> <2>,cd	confidence:0.8827160493827161
cd,man,rm,vi -> <2>	confidence:0.927710843373494
<2>,man,rm,vi -> cd	confidence:0.9871794871794872
man,rm,vi -> <2>,cd	confidence:0.9112426035502958
cd,more,mv,rm -> <2>	confidence:0.9920634920634921
<2>,more,mv,rm -> cd	confidence:0.9689922480620154
more,mv,rm -> <2>,cd	confidence:0.9615384615384616
cd,more,mv,vi -> <2>	confidence:0.991869918699187
<2>,more,mv,vi -> cd	confidence:0.9682539682539683
more,mv,vi -> <2>,cd	confidence:0.9606299212598425
<2>,more,rm,vi -> cd	confidence:0.9675324675324676
cd,mv,rm,vi -> <2>	confidence:0.9967213114754099
<2>,mv,rm,vi -> cd	confidence:0.9620253164556962
mv,rm,vi -> <2>,cd	confidence:0.9589905362776026
cd,mv,rm,| -> <2>	confidence:0.986013986013986
<2>,mv,rm,| -> cd	confidence:0.9929577464788732
mv,rm,| -> <2>,cd	confidence:0.9791666666666666
cd,mv,vi,| -> <2>	confidence:0.9929577464788732
<2>,mv,vi,| -> cd	confidence:0.986013986013986
mv,vi,| -> <2>,cd	confidence:0.9791666666666666
cd,pwd,rm,vi -> <2>	confidence:0.890625
<2>,pwd,rm,vi -> cd	confidence:1.0
pwd,rm,vi -> <2>,cd	confidence:0.8837209302325582
<2>,pwd,rm -> cd,vi	confidence:0.8085106382978723
<2>,cd,pwd,rm -> vi	confidence:0.8142857142857143
cd,rm,vi,| -> <2>	confidence:0.8791208791208791
<2>,rm,vi,| -> cd	confidence:0.9876543209876543
rm,vi,| -> <2>,cd	confidence:0.8602150537634409
cp,exit,ls,vi -> <2>	confidence:1.0
<2>,cp,exit,vi -> ls	confidence:0.9916666666666667
cp,exit,vi -> <2>,ls	confidence:0.9916666666666667
cp,ll,mv,rm -> <2>	confidence:1.0
cp,ll,mv -> <2>,rm	confidence:0.8082191780821918
<2>,cp,ll,mv -> rm	confidence:0.8082191780821918
cp,ll,rm,vi -> <2>	confidence:1.0
cp,ls,more,vi -> <2>	confidence:1.0
<2>,cp,more,vi -> ls	confidence:0.9652173913043478
cp,more,vi -> <2>,ls	confidence:0.9652173913043478
cp,ls,mv,rm -> <2>	confidence:1.0
cp,ls,mv,vi -> <2>	confidence:1.0
cp,ls,rm,vi -> <2>	confidence:1.0
cp,mv,rm,vi -> <2>	confidence:1.0
<2>,elm,exit,rm -> ls	confidence:0.9911504424778761
<2>,elm,exit,vi -> ls	confidence:0.9640287769784173
<2>,elm,fg,ls -> vi	confidence:0.8176100628930818
<2>,elm,more,vi -> ls	confidence:0.9583333333333334
elm,ls,mv,rm -> <2>	confidence:0.991869918699187
<2>,elm,mv,rm -> ls	confidence:0.8776978417266187
elm,mv,rm -> <2>,ls	confidence:0.8714285714285714
elm,ls,mv,vi -> <2>	confidence:0.9922480620155039
<2>,elm,mv,vi -> ls	confidence:0.8366013071895425
elm,mv,vi -> <2>,ls	confidence:0.8311688311688312
<2>,elm,rm,vi -> ls	confidence:0.8472906403940886
exit,ls,mv,rm -> <2>	confidence:1.0
<2>,exit,mv,rm -> ls	confidence:0.992
exit,mv,rm -> <2>,ls	confidence:0.992
exit,ls,mv,vi -> <2>	confidence:1.0
<2>,exit,mv,vi -> ls	confidence:0.9918032786885246
exit,mv,vi -> <2>,ls	confidence:0.9918032786885246
<2>,exit,rm,vi -> ls	confidence:0.993421052631579
grep,ls,rm,vi -> <2>	confidence:0.9191176470588235
k,ll,m,z -> <2>	confidence:0.8857142857142857
<2>,ll,m,z -> k	confidence:0.8051948051948052
<2>,k,m,z -> ll	confidence:0.992
k,m,z -> <2>,ll	confidence:0.8671328671328671
ll,ls,rm,vi -> <2>	confidence:0.912
ll,mv,rm,vi -> <2>	confidence:1.0
ls,more,mv,rm -> <2>	confidence:0.9923076923076923
<2>,more,mv,rm -> ls	confidence:1.0
more,mv,rm -> <2>,ls	confidence:0.9923076923076923
ls,more,mv,vi -> <2>	confidence:0.992
<2>,more,mv,vi -> ls	confidence:0.9841269841269841
more,mv,vi -> <2>,ls	confidence:0.9763779527559056
<2>,more,rm,vi -> ls	confidence:0.9805194805194806
ls,mv,rm,vi -> <2>	confidence:0.9959514170040485
ls,rm,vi,| -> <2>	confidence:0.8345323741007195
>,ll,rm,vi -> cd	confidence:0.9833333333333333
>,cd,ll,vi -> rm	confidence:0.8368794326241135
>,ll,vi -> cd,rm	confidence:0.8251748251748252
cat,ll,rm,vi -> cd	confidence:1.0
cat,cd,rm,vi -> ll	confidence:0.8561151079136691
cat,rm,vi -> cd,ll	confidence:0.8439716312056738
cp,exit,ls,vi -> cd	confidence:0.957983193277311
cd,cp,exit,vi -> ls	confidence:0.991304347826087
cp,exit,vi -> cd,ls	confidence:0.95
cp,ll,mv,rm -> cd	confidence:0.9915254237288136
cp,ll,mv -> cd,rm	confidence:0.8013698630136986
cd,cp,ll,mv -> rm	confidence:0.8068965517241379
cp,ll,rm,vi -> cd	confidence:0.9867549668874173
cp,ls,mv,rm -> cd	confidence:0.9888888888888889
cp,ls,mv,vi -> cd	confidence:0.9888888888888889
cp,ls,rm,vi -> cd	confidence:0.9815668202764977
cp,mv,rm,vi -> cd	confidence:0.9833333333333333
cd,elm,exit,mail -> ls	confidence:0.975
cd,elm,exit,rm -> ls	confidence:0.9940119760479041
elm,exit,ls,vi -> cd	confidence:0.8554216867469879
cd,elm,exit,vi -> ls	confidence:0.9508928571428571
elm,exit,rm,vi -> cd	confidence:0.8455882352941176
elm,fg,ls,rm -> cd	confidence:0.8201438848920863
cd,elm,fg,rm -> ls	confidence:0.8636363636363636
elm,fg,ls,vi -> cd	confidence:0.8699551569506726
cd,elm,fg,vi -> ls	confidence:0.8290598290598291
elm,fg,rm,vi -> cd	confidence:0.8692307692307693
cd,elm,fg,rm -> vi	confidence:0.8560606060606061
elm,ls,mail,vi -> cd	confidence:0.8128342245989305
cd,elm,mail,vi -> ls	confidence:0.9559748427672956
elm,ls,more,rm -> cd	confidence:0.9090909090909091
cd,elm,more,rm -> ls	confidence:1.0
elm,more,rm -> cd,ls	confidence:0.9027777777777778
elm,ls,more,vi -> cd	confidence:0.9175824175824175
cd,elm,more,vi -> ls	confidence:0.9766081871345029
elm,more,vi -> cd,ls	confidence:0.8882978723404256
elm,ls,mv,rm -> cd	confidence:0.9186991869918699
cd,elm,mv,rm -> ls	confidence:0.875968992248062
elm,mv,rm -> cd,ls	confidence:0.8071428571428572
elm,ls,mv,vi -> cd	confidence:0.9224806201550387
cd,elm,mv,vi -> ls	confidence:0.8439716312056738
elm,ls,rm,vi -> cd	confidence:0.8481481481481481
cd,elm,rm,vi -> ls	confidence:0.8773946360153256
exit,ls,more,vi -> cd	confidence:0.9808917197452229
cd,exit,more,vi -> ls	confidence:0.9871794871794872
exit,more,vi -> cd,ls	confidence:0.9625
exit,ls,mv,rm -> cd	confidence:0.9354838709677419
cd,exit,mv,rm -> ls	confidence:0.9914529914529915
exit,mv,rm -> cd,ls	confidence:0.928
exit,ls,mv,vi -> cd	confidence:0.9256198347107438
cd,exit,mv,vi -> ls	confidence:0.9911504424778761
exit,mv,vi -> cd,ls	confidence:0.9180327868852459
exit,ls,rm,vi -> cd	confidence:0.9036697247706422
cd,exit,rm,vi -> ls	confidence:0.985
exit,rm,vi -> cd,ls	confidence:0.8873873873873874
fg,ls,rm,vi -> cd	confidence:0.8928571428571429
cd,fg,ls,rm -> vi	confidence:0.8116883116883117
grep,ls,rm,vi -> cd	confidence:0.9705882352941176
k,ll,m,rm -> cd	confidence:0.9827586206896551
cd,k,m,rm -> ll	confidence:1.0
k,m,rm -> cd,ll	confidence:0.9827586206896551
k,ll,m,vi -> cd	confidence:0.9829059829059829
cd,k,m,vi -> ll	confidence:1.0
k,m,vi -> cd,ll	confidence:0.9745762711864406
k,ll,m,z -> cd	confidence:0.9714285714285714
cd,k,m,z -> ll	confidence:0.9927007299270073
k,m,z -> cd,ll	confidence:0.951048951048951
ll,ls,rm,vi -> cd	confidence:1.0
ll,mv,rm,vi -> cd	confidence:0.986013986013986
ls,make,rm,vi -> cd	confidence:0.991304347826087
cd,ls,make,vi -> rm	confidence:0.8028169014084507
ls,more,mv,rm -> cd	confidence:0.9692307692307692
cd,more,mv,rm -> ls	confidence:1.0
more,mv,rm -> cd,ls	confidence:0.9692307692307692
ls,more,mv,vi -> cd	confidence:0.976
cd,more,mv,vi -> ls	confidence:0.991869918699187
more,mv,vi -> cd,ls	confidence:0.9606299212598425
ls,more,rm,vi -> cd	confidence:0.9552238805970149
cd,more,rm,vi -> ls	confidence:0.9896907216494846
more,rm,vi -> cd,ls	confidence:0.9411764705882353
ls,more,vi,| -> cd	confidence:0.9699248120300752
cd,more,vi,| -> ls	confidence:0.9626865671641791
more,vi,| -> cd,ls	confidence:0.9214285714285714
ls,mv,rm,vi -> cd	confidence:0.9595141700404858
ls,rm,vi,| -> cd	confidence:0.9712230215827338
elm,exit,rm,vi -> ls	confidence:0.9852941176470589
fg,ls,rm,vi -> elm	confidence:0.8
elm,fg,rm,vi -> ls	confidence:0.8615384615384616
elm,fg,ls,rm -> vi	confidence:0.8057553956834532
elm,more,rm,vi -> ls	confidence:0.9910714285714286
